createdAtUnix,temp,humidity,precip
1651363250,-3.9539470145680085,-0.02613887571069995,0.0013028902710236767
1651366845,-4.119876272377258,-0.06373684913934596,0.0002688171244689397
1651370440,-4.0105001687641995,-0.13685188239327317,0.0
1651374035,-4.103083472957795,0.0705919335848364,0.0
1651377630,-3.7486527065800104,-0.025203101007122086,0.0
1651381225,-4.173866471335764,0.01569795455030487,0.0
1651384820,-4.034456133184982,0.16786910363123297,0.0
1651388415,-2.8457380605309446,-5.966066339971832,0.0
1651392010,-4.115934535332894,0.1431980101037169,0.0
1651395605,-2.5848424207123273,-5.182639555089381,0.0
1651399200,-2.7567843795434577,-3.996609592620082,0.0
1651402795,-4.096786028045418,0.050978297169351094,0.0
1651406390,-3.872101245323716,0.09882369821807657,-0.0019321969953074447
1651409985,-3.8175140862659376,0.17016093187603332,0.002119520678246778
1651413580,-4.004483998302582,0.03703640961126098,0.0015479931584720802
1651417175,-3.8973454598533266,-0.14199751104802516,-0.00012694577358468573
1651420770,-4.012771317964926,-0.1917313982143014,-0.0010772670810355878
1651424365,-4.015178146936542,-0.018568337468643392,0.0021106367765155176
1651427960,-4.104453096194963,-0.07358576574213771,0.001612715749496424
1651431555,-4.072032454077306,0.1759507861724643,0.005837192916258338
1651435150,-4.01623684385806,-0.04294208443046443,0.0005601815679295574
1651438745,-3.91429442298589,-0.22386032248256527,-0.00025287543237056953
1651442340,-3.9608681529216447,0.003827138206460745,0.0023632513684046508
1651445935,-3.843008538529567,0.224772914374455,0.000610240661613963
1651449530,-3.8254526876511576,-0.022889457587154993,-0.00010737224701143355
1651453125,-4.031873802915818,-0.19715991595582238,0.0008111721200878136
1651456720,-4.219648270226109,-0.1280443212077813,0.0007020907362928763
1651460315,-4.142273668455427,-0.16970296009947106,-0.0007242454124659486
1651463910,-4.2653137640514345,0.09103509680230104,-0.0016435325355921016
1651467505,-4.281054075540524,-0.007037831321284216,0.000713058379960968
1651471100,-4.143194471585815,0.1088856237605853,-0.000234352185483018
1651474695,-4.023730176192171,0.007994075262701017,0.0009530239332781049
1651478290,-3.9487268651335725,0.005265123966566421,0.00024444775821949247
1651481885,-3.9290892150022287,-0.13646950531978064,0.0
1651485480,-4.053388161620152,-0.19513398470633803,0.0
1651489075,-3.9951451569180385,0.06574898037892041,0.0
1651492670,-4.036251019848876,-0.057953863834569574,0.0
1651496265,-4.096894910208647,-0.14896595000023183,0.0
1651499860,-4.018074480466048,0.03751433364507051,0.0
1651503455,-3.913749133041293,-0.07126525638788905,0.0
1651507050,-4.1568522350294685,0.059200843343667486,0.0
1651510645,-3.9791525794259854,0.10766197097616725,0.0
1651514240,-3.9048812781106967,-0.10940318849757347,0.0
1651517835,-3.8372880818796204,-0.0362445872360837,0.0
1651521430,-3.957923386395695,-0.12364549132114178,0.0
1651525025,-4.077372153401612,0.07272115195006279,0.0014601243075069714
1651528620,-4.021000093535058,-0.0493562649396182,0.0016429960599738391
1651532215,-3.8630168457167535,-0.04419258274020876,0.0007865883781445898
1651535810,-3.7029746779859956,0.17003584747716616,0.0029267364432445375
1651539405,-4.25157012062872,-0.11794665441198049,0.008267524315992425
1651543000,-3.903534015077941,-0.005926496040032703,0.0016119102228482618
1651546595,-3.98946904772302,0.034785604477875154,0.0
1651550190,-3.9083607938698535,-0.0056297346281581895,0.0
1651553785,-4.165436757950236,-0.08145023466371981,0.0
1651557380,-3.8171972306786053,0.12302588416952176,0.0
1651560975,-3.953411369156555,-0.129441280844091,0.0
1651564570,-4.014573453283877,-0.09591768911769805,0.0
1651568165,-4.120276966350318,-0.028032027916367497,0.0
1651571760,-4.047409459536524,-0.006149967624324404,0.0
1651575355,-3.938379961145092,0.14623058847827508,0.0
1651578950,-4.098579736925203,0.0751509670007664,0.0011822906495000673
1651582545,-3.8972124946941378,-0.16313808628983395,0.00015523318887941673
1651586140,-3.9504208950661983,-0.03448790008293656,0.00017009438038532998
1651589735,-4.060337479854397,0.037180051139628745,0.009966283758913064
1651593330,-3.8948297826239973,-0.11733377047899296,0.006128380803272715
1651596925,-3.9966855316663903,-0.09348127764302205,0.0036625822481269332
1651600520,-3.9852514774737955,-0.031476998231468656,0.0005367858253512159
1651604115,-4.000301052895281,0.153388805571268,0.016289401013182214
1651607710,-3.849166709554325,-0.11943504165492413,0.00238669050064233
1651611305,-4.121264304053657,-0.14200180297041243,0.008031889064570863
1651614900,-4.116697778092238,0.1636353667936561,-0.006057955201226539
1651618495,-3.994989197290934,-0.1311376659437542,0.004517590533036797
